date,DateTime,Event,Period,SurvM,Actual,Prior,Revised,BB_relevance_index,Ticker,SurvA,SurvH,SurvL,Freq,Ests,Time,StdDev,Surprise,DateTime1,DateTime2,DateTime3
03sep2019,09/03/19 10:00,ISM Employment,Aug,,47.4,51.7,51.3,4.72441,NAPMEMPL Index,,,,M,2,10:00,,,09/03/19,10:00,
03sep2019,09/03/19 10:00,ISM Prices Paid,Aug,46.8,46,45.1,,74.0157,NAPMPRIC Index,46.46,49,44,M,5,10:00,1.94,-.41,09/03/19,10:00,
03sep2019,09/03/19 09:45,Markit US Manufacturing PMI,Aug F,50,50.3,50.4,50.3,90,MPMIUSMA Index,49.85,50.1,49,M,8,9:45,.33,1.07,09/03/19,09:45,
03sep2019,09/03/19 10:00,ISM New Orders,Aug,50.5,47.2,50.8,51.1,8.66142,NAPMNEWO Index,50.7,51.2,50.4,M,3,10:00,.36,-9.27,09/03/19,10:00,
03sep2019,09/03/19 10:00,ISM Manufacturing,Aug,51.3,49.1,51.2,51.3,95.2756,NAPMPMI Index,51.25,52.5,49.5,M,66,10:00,.6,-3.61,09/03/19,10:00,
03sep2019,09/03/19 10:00,Construction Spending MoM,Jul,.003,.001,-.013,.001,80.315,CNSTTMOM Index,.0037,.01,-.007,M,39,10:00,.35,-.57,09/03/19,10:00,
04sep2019,09/04/19,Wards Total Vehicle Sales,Aug,16.80m,16.97m,16.82m,,44.0945,SAARTOTL Index,16.73m,17.10m,16.20m,M,31,,.19,.88,09/04/19,,
04sep2019,09/04/19 07:00,MBA Mortgage Applications,30-Aug,,-.031,-.062,,92.3077,MBAVCHNG Index,,,,W,0,7:00,,,09/04/19,07:00,
04sep2019,09/04/19 08:30,Trade Balance,Jul,-$53.4b,-$54.0b,-$55.2b,-$51.7b,84.252,USTBTOT Index,-$53.87b,-$52.3b,-$60.0b,M,52,8:30,1.31,-.46,09/04/19,08:30,
04sep2019,09/04/19 14:00,U.S. Federal Reserve Releases Beige Book,,,,,,0,,,,,,,2:00,,,09/04/19,14:00,
05sep2019,09/05/19 07:30,Challenger Job Cuts YoY,Aug,,.39,.432,,36.2205,CHALYOY% Index,,,,M,0,7:30,,,09/05/19,07:30,
05sep2019,09/05/19 09:45,Bloomberg Consumer Comfort, 1-Sep,,63.4,62.5,,66.92910000000001,COMFCOMF Index,,,,W,1,9:45,,,09/05/19,09:45,
05sep2019,09/05/19 08:30,Continuing Claims,24-Aug,1688k,1662k,1698k,1699k,68.8976,INJCSP Index,1685.80k,1693k,1675k,W,5,8:30,5.98,-4.35,09/05/19,08:30,
05sep2019,09/05/19 08:15,ADP Employment Change,Aug,148k,195k,156k,150k,87.4016,ADP CHNG Index,146.51k,180k,110k,M,35,8:15,17.74,2.65,09/05/19,08:15,
05sep2019,09/05/19 08:30,Nonfarm Productivity,2Q F,.022,.023,.023,.02,42.5197,PRODNFR% Index,.0223,.023,.02,Q,36,8:30,.07,1.37,09/05/19,08:30,
05sep2019,09/05/19 10:00,Cap Goods Orders Nondef Ex Air,Jul F,,.002,.004,-.003,59.8425,CGNOXAI% Index,,,,M,2,10:00,,,09/05/19,10:00,
05sep2019,09/05/19 08:30,Initial Jobless Claims,31-Aug,215k,217k,215k,215k,98.4252,INJCJC Index,214.13k,220k,210k,W,38,8:30,2.89,.6899999999999999,09/05/19,08:30,
05sep2019,09/05/19 09:45,Markit US Services PMI,Aug F,50.9,50.7,53,,70,MPMIUSSA Index,50.88,51,50.4,M,8,9:45,.19,-1.08,09/05/19,09:45,
05sep2019,09/05/19 10:00,Durable Goods Orders,Jul F,.021,.02,.021,.025,92.9134,DGNOCHNG Index,.021,.021,.021,M,4,10:00,0,,09/05/19,10:00,
05sep2019,09/05/19 10:00,Cap Goods Ship Nondef Ex Air,Jul F,,-.006,-.007,-.005,58.2677,CGSHXAI% Index,,,,M,1,10:00,,,09/05/19,10:00,
05sep2019,09/05/19 08:30,Unit Labor Costs,2Q F,.024,.026,.024,-.006,37.7953,COSTNFR% Index,.0241,.026,.02,Q,35,8:30,.12,1.72,09/05/19,08:30,
05sep2019,09/05/19 09:45,Markit US Composite PMI,Aug F,,50.7,52.6,50.7,70,MPMIUSCA Index,,,,M,0,9:45,,,09/05/19,09:45,
05sep2019,09/05/19 10:00,Factory Orders Ex Trans,Jul,,.003,.001,-.001,7.87402,TMNOXTM% Index,,,,M,1,10:00,,,09/05/19,10:00,
05sep2019,09/05/19 10:00,ISM Services Index,Aug,54,56.4,53.7,54.8,79.52760000000001,NAPMNMI Index,53.87,55.3,52.5,M,61,10:00,.6899999999999999,3.46,09/05/19,10:00,
05sep2019,09/05/19 10:00,Factory Orders,Jul,.01,.014,.006,-.003,85.0394,TMNOCHNG Index,.0104,.018,-.002,M,45,10:00,.36,1.1,09/05/19,10:00,
05sep2019,09/05/19 10:00,Durables Ex Transportation,Jul F,-.004,-.004,-.004,-.008,74.33069999999999,DGNOXTCH Index,-.0038,-.003,-.004,M,4,10:00,.04,0,09/05/19,10:00,
06sep2019,09/06/19 08:30,Unemployment Rate,Aug,.037,.037,.037,,89.29130000000001,USURTOT Index,.0366,.039,.035,M,74,8:30,.06,0,09/06/19,08:30,
06sep2019,09/06/19 08:30,Two-Month Payroll Net Revision,Aug,,-20k,,,17.3228,ECONGECC Index,,,,M,0,8:30,,,09/06/19,08:30,
06sep2019,09/06/19 08:30,Average Hourly Earnings YoY,Aug,.03,.032,.032,.035,32.2835,AHE YOY% Index,.0306,.033,.029,M,32,8:30,.09,2.32,09/06/19,08:30,
06sep2019,09/06/19 08:30,Average Hourly Earnings MoM,Aug,.003,.004,.003,,31.4961,AHE MOM% Index,.0026,.004,.001,M,59,8:30,.05,1.83,09/06/19,08:30,
06sep2019,09/06/19 08:30,Change in Private Payrolls,Aug,150k,96k,148k,160k,29.9213,NFP PCH Index,149.20k,185k,110k,M,30,8:30,20,-2.7,09/06/19,08:30,
06sep2019,09/06/19 08:30,Change in Manufact. Payrolls,Aug,5k,3k,16k,7k,69.44880000000001,USMMMNCH Index,4.56k,12k,-5k,M,18,8:30,4.51,-.44,09/06/19,08:30,
06sep2019,09/06/19 08:30,Underemployment Rate,Aug,,.072,.07,,21.2598,USUDMAER Index,,,,M,1,8:30,,,09/06/19,08:30,
06sep2019,09/06/19 08:30,Change in Nonfarm Payrolls,Aug,160k,130k,164k,194k,99.21259999999999,NFP TCH Index,162.10k,232k,110k,M,77,8:30,20.7,-1.45,09/06/19,08:30,
06sep2019,09/06/19 08:30,Labor Force Participation Rate,Aug,,.632,.63,,18.8976,PRUSTOT Index,,,,M,2,8:30,,,09/06/19,08:30,
06sep2019,09/06/19 08:30,Average Weekly Hours All Employees,Aug,34.4,34.4,34.3,,25.9843,AWH TOTL Index,34.37,34.5,34.3,M,26,8:30,.05,0,09/06/19,08:30,
09sep2019,09/09/19 15:00,Consumer Credit,Jul,$16.000b,$23.294b,$14.596b,$11.937b,39.3701,CICRTOT Index,$15.99b,$20.000b,$12.000b,M,24,3:00,1.44,5.06,09/09/19,15:00,
10sep2019,09/10/19 06:00,NFIB Small Business Optimism,Aug,103.5,103.1,104.7,,61.4173,SBOITOTL Index,103.66,107,102,M,20,6:00,1.1,-.36,09/10/19,06:00,
10sep2019,09/10/19 10:00,JOLTS Job Openings,Jul,7331,7217,7348,7248,25.1969,JOLTTOTL Index,7341.2,7482,7250,M,10,10:00,60.44,-1.88,09/10/19,10:00,
11sep2019,09/11/19 08:30,PPI Ex Food and Energy YoY,Aug,.022,.023,.021,.022,65.35429999999999,FDIUSGYO Index,.0216,.024,.02,M,20,8:30,.1,1.47,09/11/19,08:30,
11sep2019,09/11/19 08:30,"PPI Ex Food, Energy, Trade MoM",Aug,.002,.004,-.001,.002,11.0236,FDIDSGUM Index,.0018,.003,.001,M,14,8:30,.06,3.59,09/11/19,08:30,
11sep2019,09/11/19 07:00,MBA Mortgage Applications, 6-Sep,,.02,-.031,,92.3077,MBAVCHNG Index,,,,W,0,7:00,,,09/11/19,07:00,
11sep2019,09/11/19 08:30,"PPI Ex Food, Energy, Trade YoY",Aug,,.019,.017,.019,10.2362,FDIUSGUY Index,,,,M,2,8:30,,,09/11/19,08:30,
11sep2019,09/11/19 10:00,Wholesale Trade Sales MoM,Jul,,.003,-.003,,14.9606,MWSLCHNG Index,,,,M,2,10:00,,,09/11/19,10:00,
11sep2019,09/11/19 08:30,PPI Final Demand YoY,Aug,.017,.018,.017,.016,67.7165,FDIUFDYO Index,.0173,.019,.015,M,24,8:30,.09,1.14,09/11/19,08:30,
11sep2019,09/11/19 08:30,PPI Final Demand MoM,Aug,0,.001,.002,.003,86.6142,FDIDFDMO Index,.0003,.002,-.002,M,59,8:30,.08,1.21,09/11/19,08:30,
11sep2019,09/11/19 08:30,PPI Ex Food and Energy MoM,Aug,.002,.003,-.001,.002,66.1417,FDIDSGMO Index,.0017,.003,0,M,47,8:30,.07,1.46,09/11/19,08:30,
11sep2019,09/11/19 10:00,Wholesale Inventories MoM,Jul F,.002,.002,.002,-.001,81.1024,MWINCHNG Index,.0018,.002,-.001,M,19,10:00,.07,0,09/11/19,10:00,
12sep2019,09/12/19 08:30,CPI YoY,Aug,.018,.017,.018,,70.0787,CPI YOY Index,.0177,.021,.016,M,47,8:30,.08,-1.21,09/12/19,08:30,
12sep2019,09/12/19 08:30,Initial Jobless Claims, 7-Sep,215k,204k,217k,219k,98.4252,INJCJC Index,215.93k,225k,205k,W,41,8:30,3.42,-3.21,09/12/19,08:30,
12sep2019,09/12/19 08:30,CPI Ex Food and Energy MoM,Aug,.002,.003,.003,,76.85039999999999,CPUPXCHG Index,.0021,.003,.001,M,75,8:30,.04,2.31,09/12/19,08:30,
12sep2019,09/12/19 09:45,Bloomberg Consumer Comfort, 8-Sep,,63.2,63.4,,66.92910000000001,COMFCOMF Index,,,,W,1,9:45,,,09/12/19,09:45,
12sep2019,09/12/19 14:00,Monthly Budget Statement,Aug,-$200.0b,-$200.3b,-$214.1b,,75.59059999999999,FDDSSD Index,-$193.68b,-$160.0b,-$245.0b,M,12,2:00,21.39,-.01,09/12/19,14:00,
12sep2019,09/12/19 08:30,CPI Core Index SA,Aug,264.1,264.245,263.569,263.587,40.1575,CPUPAXFE Index,264.12,264.317,263.949,M,7,8:30,.12,1.21,09/12/19,08:30,
12sep2019,09/12/19 08:30,CPI MoM,Aug,.001,.001,.003,,96.063,CPI CHNG Index,.0007,.002,-.001,M,75,8:30,.05,0,09/12/19,08:30,
12sep2019,09/12/19 08:30,CPI Ex Food and Energy YoY,Aug,.023,.024,.022,,54.3307,CPI XYOY Index,.0232,.025,.022,M,47,8:30,.05,1.87,09/12/19,08:30,
12sep2019,09/12/19 08:30,Real Avg Hourly Earning YoY,Aug,,.015,.013,.016,3.14961,REALYRAW Index,,,,M,0,8:30,,,09/12/19,08:30,
12sep2019,09/12/19 08:30,CPI Index NSA,Aug,256.586,256.558,256.571,,37.0079,CPURNSA Index,256.57,256.78,256.4,M,19,8:30,.1,-.27,09/12/19,08:30,
12sep2019,09/12/19 08:30,Real Avg Weekly Earnings YoY,Aug,,.012,.008,.01,9.44882,REALYRAE Index,,,,M,1,8:30,,,09/12/19,08:30,
12sep2019,09/12/19 08:30,Continuing Claims,31-Aug,1675k,1670k,1662k,1683k,68.8976,INJCSP Index,1673.60k,1690k,1658k,W,5,8:30,11.22,-.45,09/12/19,08:30,
13sep2019,09/13/19 10:00,U. of Mich. Current Conditions,Sep P,107.8,106.9,105.3,,11.811,CONSCURR Index,107.1,108.5,105,M,3,10:00,1.51,-.6,09/13/19,10:00,
13sep2019,09/13/19 10:00,U. of Mich. Expectations,Sep P,85.2,82.40000000000001,79.90000000000001,,14.1732,CONSEXP Index,84.40000000000001,86,82,M,3,10:00,1.73,-1.62,09/13/19,10:00,
13sep2019,09/13/19 08:30,Export Price Index MoM,Aug,-.003,-.006,.002,,6.29921,EXP1CMOM Index,-.0027,.001,-.007,M,10,8:30,.26,-1.17,09/13/19,08:30,
13sep2019,09/13/19 10:00,U. of Mich. Sentiment,Sep P,90.8,92,89.8,,94.48820000000001,CONSSENT Index,90.86,95,86,M,56,10:00,1.78,.7,09/13/19,10:00,
13sep2019,09/13/19 08:30,Retail Sales Ex Auto and Gas,Aug,.002,.001,.009,.006,60.6299,RSTAXAG% Index,.0022,.005,-.002,M,22,8:30,.17,-.58,09/13/19,08:30,
13sep2019,09/13/19 10:00,Business Inventories,Jul,.003,.004,0,-.001,38.5827,MTIBCHNG Index,.0031,.004,.001,M,35,10:00,.08,1.19,09/13/19,10:00,
13sep2019,09/13/19 10:00,U. of Mich. 5-10 Yr Inflation,Sep P,,.023,.026,,13.3858,CONSP5MD Index,,,,M,0,10:00,,,09/13/19,10:00,
13sep2019,09/13/19 08:30,Import Price Index MoM,Aug,-.005,-.005,.002,0,77.16540000000001,IMP1CHNG Index,-.0046,.002,-.01,M,33,8:30,.25,0,09/13/19,08:30,
13sep2019,09/13/19 08:30,Retail Sales Control Group,Aug,.003,.003,.01,.005,19.685,RSTAXAGM Index,.0024,.005,-.002,M,33,8:30,.17,0,09/13/19,08:30,
13sep2019,09/13/19 08:30,Import Price Index YoY,Aug,-.02,-.02,-.018,-.02,35.4331,IMP1YOY% Index,-.0198,-.018,-.022,M,8,8:30,.12,-.42,09/13/19,08:30,
13sep2019,09/13/19 11:30,Bloomberg Sept. United States Economic Survey (Table),,,,,,0,,,,,,,11:30,,,09/13/19,11:30,
13sep2019,09/13/19 08:30,Import Price Index ex Petroleum MoM,Aug,-.001,0,0,-.001,.787402,IMP1XPM% Index,-.0013,.002,-.005,M,11,8:30,.17,.58,09/13/19,08:30,
13sep2019,09/13/19 10:00,U. of Mich. 1 Yr Inflation,Sep P,,.028,.027,,12.5984,CONSPXMD Index,,,,M,2,10:00,,,09/13/19,10:00,
13sep2019,09/13/19 08:30,Retail Sales Ex Auto MoM,Aug,.001,0,.01,.007,64.48820000000001,RSTAXMOM Index,.001,.006,-.003,M,66,8:30,.16,-.62,09/13/19,08:30,
13sep2019,09/13/19 08:30,Export Price Index YoY,Aug,,-.014,-.009,,5.51181,EXP1CYOY Index,,,,M,1,8:30,,,09/13/19,08:30,
13sep2019,09/13/19 08:30,Retail Sales Advance MoM,Aug,.002,.004,.007,.007,92.126,RSTAMOM Index,.0017,.006,-.002,M,74,8:30,.15,1.3,09/13/19,08:30,
16sep2019,09/16/19 08:30,Empire Manufacturing,Sep,4,2,4.8,4.2,82.6772,EMPRGBCI Index,3.64,8,-1,M,40,8:30,2.13,-.9399999999999999,09/16/19,08:30,
17sep2019,09/17/19 09:15,Industrial Production MoM,Aug,.002,.006,-.002,-.002,89.7638,IP CHNG Index,.0021,.006,-.001,M,74,9:15,.14,2.77,09/17/19,09:15,
17sep2019,09/17/19 09:15,Manufacturing (SIC) Production,Aug,.002,.005,-.004,,16.5354,IPMGCHNG Index,.0021,.005,0,M,27,9:15,.12,2.51,09/17/19,09:15,
17sep2019,09/17/19 16:00,Net Long-term TIC Flows,Jul,,$84.3b,$99.1b,$98.2b,72.4409,FRNTTOTL Index,,,,M,1,4:00,,,09/17/19,16:00,
17sep2019,09/17/19 09:15,Capacity Utilization,Aug,.776,.779,.775,.774,62.8346,CPTICHNG Index,.7758,.778,.773,M,51,9:15,.1,2.88,09/17/19,09:15,
17sep2019,09/17/19 10:00,NAHB Housing Market Index,Sep,66,68,66,67,45.6693,USHBMIDX Index,66.20999999999999,67,65,M,34,10:00,.63,3.17,09/17/19,10:00,
17sep2019,09/17/19 16:00,Total Net TIC Flows,Jul,,$43.8b,$1.7b,$10.2b,64.5669,FRNTTNET Index,,,,M,1,4:00,,,09/17/19,16:00,
18sep2019,09/18/19 08:30,Building Permits,Aug,1300k,1419k,1336k,1366k,62.2835,NHSPATOT Index,1299.54k,1340k,1240k,M,46,8:30,18.63,6.39,09/18/19,08:30,
18sep2019,09/18/19 14:00,Interest Rate on Excess Reserves,19-Sep,.0185,.018,.021,,0,IRRBIOER Index,.0184,.0185,.018,D,7,2:00,.02,-2.21,09/18/19,14:00,
18sep2019,09/18/19 08:30,Housing Starts MoM,Aug,.05,.123,-.04,-.019,27.5591,NHCHSTCH Index,.0478,.092,.003,M,65,8:30,1.8,4.09,09/18/19,08:30,
18sep2019,09/18/19 14:00,FOMC Rate Decision (Upper Bound),18-Sep,.02,.02,.0225,,97.6378,FDTR Index,.0201,.0225,.02,D,100,2:00,.05,0,09/18/19,14:00,
18sep2019,09/18/19 08:30,Housing Starts,Aug,1250k,1364k,1191k,1212k,88.9764,NHSPSTOT Index,1248.02k,1300k,1195k,M,65,8:30,21.4,5.33,09/18/19,08:30,
18sep2019,09/18/19 07:00,MBA Mortgage Applications,13-Sep,,-.001,.02,,92.3077,MBAVCHNG Index,,,,W,0,7:00,,,09/18/19,07:00,
18sep2019,09/18/19 08:30,Building Permits MoM,Aug,-.013,.077,.084,.073,26.7717,NHCHATCH Index,-.0133,.018,-.059,M,46,8:30,1.42,6.35,09/18/19,08:30,
18sep2019,09/18/19 14:00,FOMC Rate Decision (Lower Bound),18-Sep,.0175,.0175,.02,,30.7087,FDTRFTRL Index,.0176,.02,.0175,D,100,2:00,.05,0,09/18/19,14:00,
19sep2019,09/19/19 10:00,Leading Index,Aug,-.001,0,.005,.004,83.4646,LEI CHNG Index,-.0005,.003,-.004,M,32,10:00,.19,.26,09/19/19,10:00,
19sep2019,09/19/19 08:30,Initial Jobless Claims,14-Sep,213k,208k,204k,208k,98.4252,INJCJC Index,213.72k,230k,208k,W,39,8:30,4.09,-1.22,09/19/19,08:30,
19sep2019,09/19/19 10:00,Existing Home Sales,Aug,5.38m,5.49m,5.42m,5.39m,88.18899999999999,ETSLTOTL Index,5.37m,5.47m,5.25m,M,65,10:00,.05,2.4,09/19/19,10:00,
19sep2019,09/19/19 09:45,Bloomberg Consumer Comfort,15-Sep,,62.7,63.2,,66.92910000000001,COMFCOMF Index,,,,W,1,9:45,,,09/19/19,09:45,
19sep2019,09/19/19 08:30,Continuing Claims, 7-Sep,1672k,1661k,1670k,1683k,68.8976,INJCSP Index,1672.00k,1675k,1668k,W,6,8:30,2.77,-3.97,09/19/19,08:30,
19sep2019,09/19/19 09:45,Bloomberg Economic Expectations,Sep,,49.5,48.5,,47.2441,COMFBTWR Index,,,,M,0,9:45,,,09/19/19,09:45,
19sep2019,09/19/19 08:30,Current Account Balance,2Q,-$127.4b,-$128.2b,-$130.4b,-$126.6b,71.65349999999999,USCABAL Index,-$128.59b,-$118.0b,-$139.1b,Q,25,8:30,5.87,-.14,09/19/19,08:30,
19sep2019,09/19/19 10:00,Existing Home Sales MoM,Aug,-.007,.013,.025,.013,49.6063,ETSLMOM Index,-.0088,.01,-.032,M,65,10:00,.84,2.42,09/19/19,10:00,
19sep2019,09/19/19 08:30,Philadelphia Fed Business Outlook,Sep,10.5,12,16.8,13.1,78.7402,OUTFGAF Index,10.16,15.5,2.2,M,45,8:30,2.58,.58,09/19/19,08:30,
20sep2019,09/20/19 12:00,Household Change in Net Worth,2Q,,$1830b,$4691b,$5311b,15.748,NWORCHNG Index,,,,Q,0,12:00,,,09/20/19,12:00,
23sep2019,09/23/19 08:30,Chicago Fed Nat Activity Index,Aug,-.03,.1,-.36,-.24,62.9921,CFNAI Index,0,.4,-.3,M,8,8:30,.21,.6,09/23/19,08:30,
23sep2019,09/23/19 09:45,Markit US Manufacturing PMI,Sep P,50.4,,50.3,,90,MPMIUSMA Index,50.34,51.3,49,M,16,9:45,.51,,09/23/19,09:45,
23sep2019,09/23/19 09:45,Markit US Composite PMI,Sep P,,,50.7,,70,MPMIUSCA Index,,,,M,0,9:45,,,09/23/19,09:45,
23sep2019,09/23/19 09:45,Markit US Services PMI,Sep P,51.4,,50.7,,70,MPMIUSSA Index,51.25,52,50.5,M,11,9:45,.48,,09/23/19,09:45,
24sep2019,09/24/19 09:00,S&P CoreLogic CS US HPI YoY NSA,Jul,.029,.0318,.0313,.0325,33.8583,SPCSUSAY Index,.0297,.031,.029,M,3,9:00,.09,2.97,09/24/19,09:00,
24sep2019,09/24/19 09:00,S&P CoreLogic CS 20-City NSA Index,Jul,,218,217.65,217.62,43.3071,SPCS20 Index,,,,M,1,9:00,,,09/24/19,09:00,
24sep2019,09/24/19 09:00,S&P CoreLogic CS US HPI NSA Index,Jul,,211.72,210.71,210.76,33.0709,SPCSUSA Index,,,,M,1,9:00,,,09/24/19,09:00,
24sep2019,09/24/19 10:00,Richmond Fed Manufact. Index,Sep,1,-9,1,-3,70.8661,RCHSINDX Index,.36,5,-5,M,11,10:00,2.93,-3.41,09/24/19,10:00,
24sep2019,09/24/19 09:00,S&P CoreLogic CS 20-City MoM SA,Jul,.001,.0002,.0004,.0011,24.4094,SPCS20SM Index,.0012,.003,0,M,18,9:00,.08,-.96,09/24/19,09:00,
24sep2019,09/24/19 09:00,FHFA House Price Index MoM,Jul,.003,.004,.002,.003,68.5039,HPIMMOM% Index,.0027,.004,.002,M,10,9:00,.08,1.92,09/24/19,09:00,
24sep2019,09/24/19 10:00,Conf. Board Present Situation,Sep,,169,177.2,176,1.5748,CONCPSIT Index,,,,M,0,10:00,,,09/24/19,10:00,
24sep2019,09/24/19 10:00,Conf. Board Consumer Confidence,Sep,133,125.1,135.1,134.2,93.7008,CONCCONF Index,133.19,138.2,129.9,M,65,10:00,1.97,-4.01,09/24/19,10:00,
24sep2019,09/24/19 09:00,S&P CoreLogic CS 20-City YoY NSA,Jul,.021,.02,.0213,.0214,40.9449,SPCS20Y% Index,.0216,.025,.02,M,15,9:00,.18,-.57,09/24/19,09:00,
24sep2019,09/24/19 10:00,Conf. Board Expectations,Sep,,95.8,107,106.4,2.3622,CONCEXP Index,,,,M,0,10:00,,,09/24/19,10:00,
25sep2019,09/25/19 10:00,New Home Sales,Aug,659k,713k,635k,661k,91.3386,NHSLTOT Index,659.93k,706k,622k,M,63,10:00,14.1,3.83,09/25/19,10:00,
25sep2019,09/25/19 07:00,MBA Mortgage Applications,20-Sep,,-.101,-.001,,92.3077,MBAVCHNG Index,,,,W,0,7:00,,,09/25/19,07:00,
25sep2019,09/25/19 10:00,New Home Sales MoM,Aug,.038,.071,-.128,-.09,46.4567,NHSLCHNG Index,.0393,.112,-.021,M,63,10:00,2.22,1.5,09/25/19,10:00,
26sep2019,09/26/19 08:30,Personal Consumption,2Q T,.047,.046,.047,,67.7953,GDPCTOT% Index,.0471,.05,.046,Q,14,8:30,.13,-.77,09/26/19,08:30,
26sep2019,09/26/19 08:30,Core PCE QoQ,2Q T,.017,.019,.017,,67.7953,GDPCPCEC Index,.0168,.017,.016,Q,6,8:30,.04,5.37,09/26/19,08:30,
26sep2019,09/26/19 08:30,Initial Jobless Claims,21-Sep,212k,213k,208k,211k,98.4252,INJCJC Index,212.25k,225k,208k,W,36,8:30,3.32,.45,09/26/19,08:30,
26sep2019,09/26/19 08:30,Retail Inventories MoM,Aug,.001,0,.008,.007,3.93701,RSRSTMOM Index,-.0002,.006,-.011,M,5,8:30,.58,-.17,09/26/19,08:30,
26sep2019,09/26/19 09:45,Bloomberg Consumer Comfort,22-Sep,,61.7,62.7,,66.92910000000001,COMFCOMF Index,,,,W,0,9:45,,,09/26/19,09:45,
26sep2019,09/26/19 11:00,Kansas City Fed Manf. Activity,Sep,-4,-2,-6,,20.4724,KCLSSACI Index,-2.6,4,-5,M,5,11:00,3.38,.59,09/26/19,11:00,
26sep2019,09/26/19 08:30,GDP Price Index,2Q T,.024,.024,.024,,77.4803,GDP PIQQ Index,.024,.025,.023,Q,22,8:30,.03,0,09/26/19,08:30,
26sep2019,09/26/19 08:30,GDP Annualized QoQ,2Q T,.02,.02,.02,,96.85039999999999,GDP CQOQ Index,.0202,.022,.019,Q,64,8:30,.07,0,09/26/19,08:30,
26sep2019,09/26/19 08:30,Advance Goods Trade Balance,Aug,-$73.4b,-$72.8b,-$72.3b,-$72.5b,7.08661,USTGTTCB Index,-$73.35b,-$70.3b,-$75.7b,M,36,8:30,1.14,.53,09/26/19,08:30,
26sep2019,09/26/19 08:30,Continuing Claims,14-Sep,1666k,1650k,1661k,1675k,68.8976,INJCSP Index,1667.80k,1680k,1658k,W,5,8:30,7.22,-2.22,09/26/19,08:30,
26sep2019,09/26/19 10:00,Pending Home Sales NSA YoY,Aug,.013,.011,.017,,28.3465,USPHTYOY Index,.0108,.018,-.001,M,4,10:00,.71,-.28,09/26/19,10:00,
26sep2019,09/26/19 10:00,Pending Home Sales MoM,Aug,.01,.016,-.025,-.032,76.378,USPHTMOM Index,.0098,.025,-.01,M,26,10:00,1,.6,09/26/19,10:00,
26sep2019,09/26/19 08:30,Wholesale Inventories MoM,Aug P,.001,.004,.002,.001,81.1024,MWINCHNG Index,.0014,.003,0,M,8,8:30,.11,2.7,09/26/19,08:30,
27sep2019,09/27/19 08:30,Personal Spending,Aug,.003,.001,.006,.004,85.82680000000001,PCE CRCH Index,.0026,.004,-.005,M,68,8:30,.11,-1.8,09/27/19,08:30,
27sep2019,09/27/19 10:00,U. of Mich. Sentiment,Sep F,92.09999999999999,93.2,92,,94.48820000000001,CONSSENT Index,92.33,97,90,M,44,10:00,1.01,1.09,09/27/19,10:00,
27sep2019,09/27/19 08:30,Cap Goods Ship Nondef Ex Air,Aug P,.003,.004,-.006,,58.2677,CGSHXAI% Index,.003,.007,-.002,M,6,8:30,.29,.51,09/27/19,08:30,
27sep2019,09/27/19 08:30,PCE Deflator YoY,Aug,.014,.014,.014,.015,41.7323,PCE DEFY Index,.0141,.015,.013,M,32,8:30,.03,0,09/27/19,08:30,
27sep2019,09/27/19 08:30,Personal Income,Aug,.004,.004,.001,.001,85.82680000000001,PITLCHNG Index,.0041,.008,.002,M,66,8:30,.1,0,09/27/19,08:30,
27sep2019,09/27/19 08:30,Cap Goods Orders Nondef Ex Air,Aug P,0,-.002,.002,0,59.8425,CGNOXAI% Index,-.0002,.005,-.01,M,19,8:30,.3,-.67,09/27/19,08:30,
27sep2019,09/27/19 10:00,U. of Mich. 5-10 Yr Inflation,Sep F,,.024,.023,,13.3858,CONSP5MD Index,,,,M,0,10:00,,,09/27/19,10:00,
27sep2019,09/27/19 10:00,U. of Mich. 1 Yr Inflation,Sep F,,.028,.028,,12.5984,CONSPXMD Index,,,,M,1,10:00,,,09/27/19,10:00,
27sep2019,09/27/19 08:30,Real Personal Spending,Aug,.002,.001,.004,.002,23.622,PCE CHNC Index,.002,.003,.001,M,12,8:30,.07,-1.41,09/27/19,08:30,
27sep2019,09/27/19 08:30,PCE Core Deflator MoM,Aug,.002,.001,.002,,60.0787,PCE CMOM Index,.0019,.003,.001,M,59,8:30,.04,-2.22,09/27/19,08:30,
27sep2019,09/27/19 08:30,PCE Deflator MoM,Aug,.001,0,.002,,18.1102,PCE DEFM Index,.0007,.002,0,M,43,8:30,.05,-1.97,09/27/19,08:30,
27sep2019,09/27/19 08:30,Durable Goods Orders,Aug P,-.011,.002,.02,,92.9134,DGNOCHNG Index,-.0104,.009,-.031,M,66,8:30,.61,2.04,09/27/19,08:30,
27sep2019,09/27/19 10:00,U. of Mich. Current Conditions,Sep F,,108.5,106.9,,11.811,CONSCURR Index,,,,M,2,10:00,,,09/27/19,10:00,
27sep2019,09/27/19 10:00,U. of Mich. Expectations,Sep F,,83.40000000000001,82.40000000000001,,14.1732,CONSEXP Index,,,,M,2,10:00,,,09/27/19,10:00,
27sep2019,09/27/19 08:30,PCE Core Deflator YoY,Aug,.018,.018,.016,.017,50.3937,PCE CYOY Index,.0177,.019,.016,M,44,8:30,.06,0,09/27/19,08:30,
27sep2019,09/27/19 08:30,Durables Ex Transportation,Aug P,.002,.005,-.004,-.005,74.33069999999999,DGNOXTCH Index,.0018,.006,-.005,M,48,8:30,.24,1.24,09/27/19,08:30,
